algo,constrained,flag_data_T,rseed,K,eta0,beta0,T,eta,eta_aggr,beta,beta_aggr,auc,auc_aggr,loglik,loglik_aggr,CS_U,CS_V,CS_U_aggr,CS_V_aggr,F1_U,F1_V,F1_U_aggr,F1_V_aggr
CRepDyn_static0,False,0,100,3,0.05,0.2,1,0.0,0.0,0.2,0.2,0.9069279906110439,0.9036297160191797,-13357.2370054339,-13432.35643681345,0.7119040844759056,0.7289865721510003,0.7117717406253766,0.7292548605448177,0.6459,0.6692,0.6416,0.6741
CRepDyn_static0,False,0,100,3,0.05,0.2,2,0.0,0.0,0.8692105263157895,0.2,0.9251350157609686,0.9240395710089452,-6660.545055387283,-13799.150306097392,0.7498446975755042,0.7579489812303816,0.7535944692053049,0.7572217506617028,0.7013,0.7029,0.6962,0.7068
CRepDyn_static,False,0,100,3,0.05,0.2,1,0.0,0.0,0.2,0.2,0.9069140672315007,0.9063609618321934,-13327.79119880353,-13437.653625869434,0.7156643775142224,0.7393681283051556,0.7160718476498558,0.725199778111185,0.6576,0.6903,0.6491,0.6655
CRepDyn_static0,False,0,100,3,0.05,0.2,3,0.0,0.0,0.7829056063443112,0.2,0.9261348419590237,0.92679929970904,-5121.542343598375,-14141.58780926529,0.7858607033619871,0.7844074931104438,0.7943662349899905,0.7871028938645627,0.7352,0.737,0.7402,0.738
CRepDyn_static0,False,0,100,3,0.05,0.2,4,0.0,0.0,0.7208376764900979,0.2,0.8648815992813199,0.8692680190621167,-5623.3256327095305,-15703.180426588162,0.8170282624333974,0.8172865723035871,0.8100213372727303,0.8099513006381251,0.7777,0.7701,0.7635,0.7617
CRepDyn_static,False,0,100,3,0.05,0.2,2,0.0,0.0,0.8692105263157895,0.2,0.9250149817466488,0.9253722265434842,-6620.574762954674,-13705.59374546166,0.7479198451922727,0.7553118486017132,0.7443679194552301,0.755905792011637,0.6971,0.6974,0.6786,0.7045
CRepDyn_static0,False,0,100,3,0.05,0.2,5,0.0,0.0,0.6753623188405798,0.2,0.8908911467729608,0.8904267771425756,-4659.20779384609,-15686.486607583984,0.7935737822099819,0.791460239102338,0.7866698049969224,0.7836033962270346,0.7422,0.7409,0.7328,0.7326
CRepDyn_static0,False,0,100,3,0.05,0.2,6,0.0,0.0,0.6369661266568485,0.2,0.8791985904583967,0.878622447423034,-4665.738575781026,-16333.278997877263,0.7793029643769132,0.7867789535399881,0.7764196255981571,0.7871925488125642,0.7217,0.736,0.7126,0.7379
CRepDyn_static,False,0,100,3,0.05,0.2,3,1.3086655626510617e-218,0.0,0.7829056063443112,0.2,0.9285842997956449,0.9255200104841022,-5056.629763201776,-14113.945436915243,0.7824936211879847,0.7854301717335531,0.7875007280370036,0.7876517737578893,0.7268,0.7311,0.7335,0.7362
CRepDyn_static,False,0,100,3,0.05,0.2,4,7.010302800293821e-146,0.0,0.7208376764900979,0.2,0.8650570803344344,0.8668984810168743,-5610.966294871635,-15629.834870228835,0.8141710534176604,0.817033543626715,0.8180097204897987,0.8177597924112879,0.7611,0.7687,0.776,0.7716
CRepDyn_static,False,0,100,3,0.05,0.2,5,6.248612116301113e-88,0.0,0.6753623188405798,0.2,0.8895624638371447,0.890162830764308,-4679.27675398411,-15651.479460712399,0.7909748325322818,0.785735223178178,0.7953598945068527,0.7894963806180599,0.7418,0.7405,0.7453,0.7353
CRepDyn_static,False,0,100,3,0.05,0.2,6,3.166732799132573e-25,0.0,0.6369661266568485,0.2,0.8813839475442402,0.8782592145431899,-4723.262857731212,-16563.841346480927,0.7742818241395099,0.7787064117983299,0.777098453448748,0.784318935345965,0.7166,0.7263,0.7213,0.7359
