algo,constrained,flag_data_T,rseed,K,eta0,beta0,T,eta,eta_aggr,beta,beta_aggr,auc,auc_aggr,loglik,loglik_aggr,CS_U,CS_V,CS_U_aggr,CS_V_aggr,F1_U,F1_V,F1_U_aggr,F1_V_aggr
CRepDyn_static0,False,0,100,3,0.05,0.2,1,0.0,0.0,0.2,0.2,0.9216788860609899,0.9221500285904543,-13369.018369846865,-13462.3268198505,0.7141814181270715,0.75427505831269,0.7124518850549098,0.7479887449288818,0.646,0.7039,0.6395,0.7011
CRepDyn_static,False,0,100,3,0.05,0.2,1,0.0,0.0,0.2,0.2,0.9209069979677305,0.9218341836695072,-13405.280497735655,-13470.503877631345,0.7160642955362742,0.7537860370396231,0.7175721007370286,0.7571579950192622,0.6536,0.7012,0.6604,0.7043
CRepDyn_static0,False,0,100,3,0.05,0.2,2,0.0,0.0,0.8628865979381444,0.2,0.9312784244928682,0.9324997141706095,-6793.813722603297,-13949.477319587842,0.74239385132176,0.7748290175499096,0.751203183029686,0.7821415294139274,0.6878,0.7331,0.6937,0.7435
CRepDyn_static,False,0,100,3,0.05,0.2,2,0.0,0.0,0.8628865979381444,0.2,0.9303052847023561,0.9312508498476837,-6811.449860440291,-14003.781008116634,0.7361696631133046,0.7750534046953963,0.7406314214309816,0.77289650006435,0.6859,0.7253,0.6894,0.7278
CRepDyn_static0,False,0,100,3,0.05,0.2,3,0.0,0.0,0.7747902774790278,0.2,0.9273404648566659,0.9262664064632763,-5162.342482980154,-14348.890357508,0.7831190110305848,0.8074591556653309,0.7740762482395026,0.7988870525489281,0.7364,0.7485,0.7253,0.7384
CRepDyn_static,False,0,100,3,0.05,0.2,3,4.827863244479223e-180,0.0,0.7747902774790278,0.2,0.927451698004207,0.9282691174287001,-5175.146362612915,-14323.538510733279,0.7805389887104852,0.803354716841698,0.7816028782256138,0.8051721810009971,0.7364,0.7513,0.7389,0.7493
CRepDyn_static0,False,0,100,3,0.05,0.2,4,0.0,0.0,0.7131797235023043,0.2,0.8830769650880942,0.8845909075231384,-5524.275295289063,-15696.612067717306,0.8100726688574096,0.8265205507554174,0.808113168561314,0.826627675528631,0.77,0.7818,0.7667,0.7808
CRepDyn_static,False,0,100,3,0.05,0.2,4,6.962247033254531e-111,0.0,0.7131797235023043,0.2,0.8865739650781046,0.8842794506112539,-5383.961374254154,-15635.012794340391,0.8083311064966797,0.8280258643324593,0.8117208241685421,0.8319157369199962,0.765,0.7857,0.7747,0.787
CRepDyn_static0,False,0,100,3,0.05,0.2,5,0.0,0.0,0.6642730353396806,0.2,0.8792413640583154,0.8784361924803027,-5036.674160963031,-16190.384207288917,0.7894451772151542,0.8097514464893627,0.7950015045517314,0.8147301989830917,0.7457,0.7672,0.7476,0.7712
CRepDyn_static,False,0,100,3,0.05,0.2,5,1.0860710796780837e-59,0.0,0.6642730353396806,0.2,0.878965149806126,0.8796615528460864,-5004.558891750065,-16181.685924887039,0.7912396950820316,0.8116141301943072,0.787668090226998,0.8073108449926226,0.7384,0.7591,0.7438,0.7707
CRepDyn_static0,False,0,100,3,0.05,0.2,6,0.0,0.0,0.6279885468861848,0.2,0.8836258372531222,0.8856566574671151,-4616.253397211733,-16434.12917483476,0.7720528454715991,0.7820245822305096,0.7653778676890058,0.7852830752170346,0.7277,0.7396,0.7198,0.739
CRepDyn_static,False,0,100,3,0.05,0.2,6,9.641807298783925e-08,0.0,0.6279885257672568,0.2,0.8858900227959071,0.8855731515389429,-4548.986382088269,-16508.747393023714,0.7700153893915735,0.7863474825843839,0.7722130925874264,0.7882612130727912,0.7245,0.7432,0.7249,0.7409
