algo,constrained,flag_data_T,rseed,K,eta0,beta0,T,eta,eta_aggr,beta,beta_aggr,auc,auc_aggr,loglik,loglik_aggr,CS_U,CS_V,CS_U_aggr,CS_V_aggr,F1_U,F1_V,F1_U_aggr,F1_V_aggr
CRepDyn_static0,False,0,100,3,0.05,0.2,1,0.0,0.0,0.2,0.2,0.9046818181365637,0.9027524883402516,-13544.504391034614,-13622.089054970016,0.6963235868633884,0.6921176854865733,0.7003803538442389,0.695458966036419,0.6339,0.6336,0.6298,0.6459
CRepDyn_static,False,0,100,3,0.05,0.2,1,0.0,0.0,0.2,0.2,0.9028097990657102,0.9030716990077237,-13695.941424042525,-13619.385681972535,0.70544886377942,0.7026514510447694,0.7062667839347515,0.7074399754218075,0.6446,0.6502,0.6462,0.6572
CRepDyn_static0,False,0,100,3,0.05,0.2,2,0.0,0.0,0.8763209393346381,0.2,0.9138452302976229,0.9136694050573355,-6770.334976388897,-13975.484670809186,0.7365907865555767,0.7416718899300105,0.730986292775106,0.7302728401225037,0.6834,0.6821,0.6703,0.6737
CRepDyn_static0,False,0,100,3,0.05,0.2,3,0.0,0.0,0.7918081261636185,0.2,0.9176936001758608,0.9213100206101993,-5237.6324205447445,-14444.195969008219,0.7574501928379229,0.7647705639454452,0.7672189108618889,0.7680911777896442,0.7098,0.7064,0.7189,0.7136
CRepDyn_static,False,0,100,3,0.05,0.2,2,5.878577095957969e-248,0.0,0.8763209393346381,0.2,0.9149767784822722,0.9146866824859412,-6729.342529459125,-13907.246880814557,0.732785306182038,0.7390056943226343,0.7323380521274628,0.7399287087535004,0.6719,0.6797,0.6727,0.6809
CRepDyn_static0,False,0,100,3,0.05,0.2,4,0.0,0.0,0.7304764589794194,0.2,0.8761745079375164,0.877567816917458,-5514.38072413619,-15691.151363228797,0.788816125814456,0.7945875043229332,0.78722128683453,0.7898423773242537,0.7371,0.751,0.7413,0.7377
CRepDyn_static0,False,0,100,3,0.05,0.2,5,0.0,0.0,0.6809594217184165,0.2,0.8824941142649922,0.8805350664721349,-5021.9012318684145,-16318.841974301497,0.7647513557564077,0.774069587599797,0.7664661606084271,0.7706551961737496,0.7039,0.7296,0.7139,0.7192
CRepDyn_static,False,0,100,3,0.05,0.2,3,1.5793080681112236e-210,0.0,0.7918081261636185,0.2,0.9202281641704674,0.9203212927231375,-5343.03904004039,-14389.515413926323,0.7605927926171814,0.753462308444094,0.7666286551917917,0.7750988812886201,0.7083,0.6988,0.716,0.7219
CRepDyn_static0,False,0,100,3,0.05,0.2,6,0.0,0.0,0.6419879035196387,0.2,0.8901474204920103,0.8889757287709312,-4621.176082207049,-16313.213149470479,0.7350364174794988,0.7573933345222501,0.7316681579845289,0.755222317452192,0.6825,0.6967,0.6731,0.6971
CRepDyn_static,False,0,100,3,0.05,0.2,4,1.2004801492577267e-139,0.0,0.7304764589794194,0.2,0.8780491636505012,0.8762201991782075,-5412.181195732828,-15767.471774269925,0.783540010375055,0.79313647769455,0.7916987003887866,0.7979015329677231,0.7311,0.7413,0.7493,0.7385
CRepDyn_static,False,0,100,3,0.05,0.2,5,6.1383143171455335e-56,0.0,0.6809594217184165,0.2,0.882573247609967,0.8818179392868455,-4971.757231038099,-16183.136230133045,0.7719205147321244,0.778907650317132,0.7713615691893009,0.7734671603769366,0.7259,0.732,0.718,0.7206
CRepDyn_static,False,0,100,3,0.05,0.2,6,0.0017816618276550106,0.0,0.6416182357358028,0.2,0.8926818185741208,0.8894879596414667,-4494.837785328541,-16300.195251774407,0.7298579845715343,0.7520154123199584,0.7312209551080816,0.7590617869739449,0.6693,0.6951,0.6755,0.7117
