algo,constrained,flag_data_T,rseed,K,eta0,beta0,T,eta,eta_aggr,beta,beta_aggr,auc,auc_aggr,loglik,loglik_aggr,CS_U,CS_V,CS_U_aggr,CS_V_aggr,F1_U,F1_V,F1_U_aggr,F1_V_aggr
CRepDyn_static0,False,0,100,3,0.2,0.2,1,0.0,0.0,0.2,0.2,0.9066432026670486,0.9058174384877755,-13590.747445549772,-13549.482128785927,0.7329904794054666,0.7585930547995919,0.7244507165266961,0.7491668772775468,0.6658,0.6999,0.6629,0.7018
CRepDyn_static,False,0,100,3,0.2,0.2,1,0.0,0.0,0.2,0.2,0.9055609229513466,0.9073784105133107,-13530.129764952482,-13562.715991621932,0.7238833238598972,0.7481602202731205,0.7220446197796656,0.7512513622922388,0.6619,0.7019,0.6595,0.6999
CRepDyn_static0,False,0,100,3,0.2,0.2,2,0.0,0.0,0.8667445179706761,0.2,0.9270535001099965,0.9278837035137484,-6826.390660944576,-13920.562184475692,0.7662701044838793,0.7836757912492558,0.7590665405912745,0.780532909452815,0.7112,0.7262,0.7101,0.7315
CRepDyn_static,False,0,100,3,0.2,0.2,2,6.047592334072696e-202,0.0,0.8667445179706761,0.2,0.9283234645121652,0.9252891075486227,-6755.643520183635,-13946.280615812004,0.7596309208014954,0.7784147388631846,0.7642936543518113,0.7801716159123976,0.7144,0.7272,0.7105,0.7167
CRepDyn_static0,False,0,100,3,0.2,0.2,3,0.0,0.0,0.7762591476538959,0.2,0.9227872934554978,0.9226064372023143,-5570.447468494761,-14553.87398388806,0.7841235285542648,0.8004426920192184,0.7837662369495266,0.8003322753961404,0.7241,0.7556,0.7338,0.7591
CRepDyn_static,False,0,100,3,0.2,0.2,3,0.00010622344687229457,0.0,0.7762419860747856,0.2,0.9235116620327427,0.9214964441299649,-5523.78479193953,-14540.863397323777,0.7868280137266596,0.8003852574459074,0.7800127983882899,0.7897781911466139,0.7303,0.757,0.7199,0.7502
CRepDyn_static0,False,0,100,3,0.2,0.2,4,0.0,0.0,0.7114838236641923,0.2,0.8864044099240207,0.8835347783044731,-5495.962559634024,-15797.311349798652,0.8214848629011757,0.8325158152859709,0.8194784073955012,0.8320274256690198,0.7696,0.7963,0.7759,0.7855
CRepDyn_static,False,0,100,3,0.2,0.2,4,0.010654533804803024,0.0,0.7094593373728232,0.2,0.8895948097630746,0.8854211460893356,-5554.590881802347,-15689.933089243026,0.8174745198601222,0.8269496283715629,0.8181120749429003,0.833455071305214,0.7713,0.7839,0.7643,0.7942
CRepDyn_static0,False,0,100,3,0.2,0.2,5,0.0,0.0,0.6611991400589221,0.2,0.887721417283942,0.8910378021676664,-5110.913858680675,-16024.376131161876,0.8015961369965464,0.8164893114007221,0.8011826909278436,0.8229640029800814,0.7588,0.7769,0.7601,0.7781
CRepDyn_static,False,0,100,3,0.2,0.2,5,0.016819661082162776,0.0,0.65775558768826,0.2,0.8993281488495577,0.8892272815521393,-5052.794404733674,-16201.433630294676,0.7977153280075011,0.8045767657062874,0.7984220333782454,0.8187892375578935,0.753,0.7544,0.7476,0.7776
CRepDyn_static0,False,0,100,3,0.2,0.2,6,0.0,0.0,0.6220284146856101,0.2,0.8799088314584587,0.8808196386461015,-4943.929077036546,-16572.410293072804,0.7790766765007123,0.7999120521397067,0.7845576094496557,0.8006684303425746,0.7293,0.7518,0.7293,0.7583
CRepDyn_static,False,0,100,3,0.2,0.2,6,0.022879192315118035,0.0,0.6171568339833855,0.2,0.896297517788362,0.881373257851073,-4656.288042560595,-16518.134082469267,0.7623403181113185,0.7709684991502308,0.7845434924984402,0.8037537227463025,0.7079,0.7099,0.7387,0.7535
