algo,constrained,flag_data_T,rseed,K,eta0,beta0,T,eta,eta_aggr,beta,beta_aggr,auc,auc_aggr,loglik,loglik_aggr,CS_U,CS_V,CS_U_aggr,CS_V_aggr,F1_U,F1_V,F1_U_aggr,F1_V_aggr
CRepDyn_static0,False,0,100,3,0.5,0.2,1,0.0,0.0,0.2,0.2,0.8998929644841756,0.8929281104586333,-14022.086885862702,-14134.464744450372,0.717440744310743,0.7594766657563075,0.7105078021984069,0.7436984045342643,0.6609,0.7146,0.6501,0.6888
CRepDyn_static0,False,0,100,3,0.5,0.2,2,0.0,0.0,0.8643465006985902,0.2,0.9198898533393948,0.9211778326100661,-7445.271701616581,-14559.68830223167,0.7547290493528415,0.7848364798324924,0.7604482930089508,0.7927984689851678,0.7048,0.7432,0.7131,0.7476
CRepDyn_static0,False,0,100,3,0.5,0.2,3,0.0,0.0,0.7725526834838577,0.2,0.9217101944047199,0.9222414537311208,-5775.598370446158,-14813.574873357366,0.8061483691147171,0.8260566332810904,0.8008102720671146,0.8216311161488604,0.755,0.7874,0.7573,0.7873
CRepDyn_static0,False,0,100,3,0.5,0.2,4,0.0,0.0,0.7068920449594843,0.2,0.8867900812909514,0.8864456595070274,-6054.951509164867,-16392.238552290502,0.83435870833679,0.85053243913814,0.8303155499100553,0.849460991019812,0.806,0.8088,0.8046,0.8132
CRepDyn_static,False,0,100,3,0.5,0.2,1,0.0,0.0,0.2,0.2,0.8951312419610346,0.894212540381078,-14042.915568344342,-14082.271222419688,0.7098748566429901,0.7393485274201734,0.7094106760435615,0.7480797952581675,0.6527,0.6838,0.6568,0.6911
CRepDyn_static0,False,0,100,3,0.5,0.2,5,0.0,0.0,0.6550744147782517,0.2,0.8771265774423346,0.8784875149446009,-6054.421965206859,-17099.136575868964,0.8242102499451908,0.83975628944306,0.8234216896533727,0.8379953616565942,0.7896,0.799,0.7855,0.7963
CRepDyn_static0,False,0,100,3,0.5,0.2,6,0.0,0.0,0.6166113389311986,0.2,0.8820559403938727,0.8828448288179603,-5683.874629665881,-17351.78176556224,0.8134542928933174,0.8218149560121135,0.8071883977415782,0.8147356903804921,0.7745,0.7774,0.7675,0.7781
CRepDyn_static,False,0,100,3,0.5,0.2,2,2.5856201772126027e-13,0.0,0.86434650069859,0.2,0.9202403249974621,0.9192119426470238,-7420.262849255823,-14543.537017923802,0.7542133409594285,0.7885044182077795,0.7502646596499569,0.7827132207138725,0.702,0.746,0.6941,0.7438
CRepDyn_static,False,0,100,3,0.5,0.2,3,0.019816395569902508,0.0,0.7692882787444595,0.2,0.9432117894425518,0.9218888732517986,-5676.318636258554,-14812.03808976457,0.7934100993974579,0.8158910573586985,0.8009301945491342,0.8242892400271449,0.7444,0.7635,0.7601,0.783
CRepDyn_static,False,0,100,3,0.5,0.2,4,0.03536739719037651,0.0,0.7001489769838402,0.2,0.9076657648958044,0.8866909111557517,-6027.321306708463,-16387.03541045962,0.8145710754371083,0.8338693079481161,0.8325554162035159,0.8504529381640816,0.7756,0.7859,0.8029,0.812
CRepDyn_static,False,0,100,3,0.5,0.2,5,0.0493454974294739,0.0,0.6449691719598765,0.2,0.908793395894384,0.8778076963390419,-5559.6603901586905,-17120.592128448076,0.7928439910581516,0.8127811456915648,0.8265372991056246,0.8434311119869233,0.749,0.7668,0.79,0.8063
CRepDyn_static,False,0,100,3,0.5,0.2,6,0.06364530044143317,0.0,0.6031602463417323,0.2,0.9145519805444475,0.8825494733714436,-5205.221530383842,-17349.881977331912,0.7706026095127257,0.7829258872454227,0.8102502710455302,0.8217149859488986,0.7201,0.7433,0.7734,0.7833
